node,x_m,y_m,ux_m,uy_m,u_mag_m
1.0000000000e+00,-7.1120000000e-01,-5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0000000000e+00,-7.1120000000e-01,-3.0480000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0000000000e+00,-7.1120000000e-01,-1.0160000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+00,-7.1120000000e-01,1.0160000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0000000000e+00,-7.1120000000e-01,3.0480000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0000000000e+00,-7.1120000000e-01,5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0000000000e+00,-6.4008000000e-01,-5.0800000000e-02,4.9012429530e-05,3.9894729057e-05,6.3196579457e-05
8.0000000000e+00,-6.4008000000e-01,-3.0480000000e-02,2.9075791166e-05,3.5749605349e-05,4.6080754275e-05
9.0000000000e+00,-6.4008000000e-01,-1.0160000000e-02,1.0063583784e-05,3.3718304907e-05,3.5188063379e-05
1.0000000000e+01,-6.4008000000e-01,1.0160000000e-02,-8.7022803009e-06,3.3652723835e-05,3.4759682161e-05
1.1000000000e+01,-6.4008000000e-01,3.0480000000e-02,-2.7698612784e-05,3.5549296448e-05,4.5066236010e-05
1.2000000000e+01,-6.4008000000e-01,5.0800000000e-02,-4.7588957178e-05,3.9549196079e-05,6.1877683827e-05
1.3000000000e+01,-5.6896000000e-01,-5.0800000000e-02,9.6470768978e-05,1.4104012363e-04,1.7087693156e-04
1.4000000000e+01,-5.6896000000e-01,-3.0480000000e-02,5.8397649214e-05,1.3801932008e-04,1.4986533338e-04
1.5000000000e+01,-5.6896000000e-01,-1.0160000000e-02,2.0380550156e-05,1.3641661004e-04,1.3793062864e-04
1.6000000000e+01,-5.6896000000e-01,1.0160000000e-02,-1.7553971227e-05,1.3635220624e-04,1.3747751108e-04
1.7000000000e+01,-5.6896000000e-01,3.0480000000e-02,-5.5569672154e-05,1.3782827211e-04,1.4860895348e-04
1.8000000000e+01,-5.6896000000e-01,5.0800000000e-02,-9.3653712731e-05,1.4073031786e-04,1.6904449199e-04
1.9000000000e+01,-4.9784000000e-01,-5.0800000000e-02,1.4152915396e-04,3.0701611621e-04,3.3806714871e-04
2.0000000000e+01,-4.9784000000e-01,-3.0480000000e-02,8.5547316081e-05,3.0397149746e-04,3.1578000975e-04
2.1000000000e+01,-4.9784000000e-01,-1.0160000000e-02,2.9909385319e-05,3.0244499483e-04,3.0392029584e-04
2.2000000000e+01,-4.9784000000e-01,1.0160000000e-02,-2.5646061480e-05,3.0238423099e-04,3.0346983972e-04
2.3000000000e+01,-4.9784000000e-01,3.0480000000e-02,-8.1286054732e-05,3.0378892618e-04,3.1447596786e-04
2.4000000000e+01,-4.9784000000e-01,5.0800000000e-02,-1.3726708878e-04,3.0670931163e-04,3.3602508166e-04
2.5000000000e+01,-4.2672000000e-01,-5.0800000000e-02,1.8398589848e-04,5.3305938738e-04,5.6391765473e-04
2.6000000000e+01,-4.2672000000e-01,-3.0480000000e-02,1.1134722933e-04,5.3022834350e-04,5.4179359698e-04
2.7000000000e+01,-4.2672000000e-01,-1.0160000000e-02,3.8980970173e-05,5.2877338339e-04,5.3020826759e-04
2.8000000000e+01,-4.2672000000e-01,1.0160000000e-02,-3.3282496034e-05,5.2871177110e-04,5.2975830474e-04
2.9000000000e+01,-4.2672000000e-01,3.0480000000e-02,-1.0564816427e-04,5.3004338235e-04,5.4046972329e-04
3.0000000000e+01,-4.2672000000e-01,5.0800000000e-02,-1.7828672174e-04,5.3275153183e-04,5.6179208771e-04
3.1000000000e+01,-3.5560000000e-01,-5.0800000000e-02,2.2392872167e-04,8.1580564100e-04,8.4598044674e-04
3.2000000000e+01,-3.5560000000e-01,-3.0480000000e-02,1.3559347082e-04,8.1313983682e-04,8.2436762646e-04
3.3000000000e+01,-3.5560000000e-01,-1.0160000000e-02,4.7545724353e-05,8.1177852865e-04,8.1316970891e-04
3.4000000000e+01,-3.5560000000e-01,1.0160000000e-02,-4.0409972919e-05,8.1171691519e-04,8.1272216428e-04
3.5000000000e+01,-3.5560000000e-01,3.0480000000e-02,-1.2845780157e-04,8.1295507502e-04,8.2304153041e-04
3.6000000000e+01,-3.5560000000e-01,5.0800000000e-02,-2.1679305987e-04,8.1549766647e-04,8.4382206349e-04
3.7000000000e+01,-2.8448000000e-01,-5.0800000000e-02,2.6133868091e-04,1.1516886862e-03,1.1809677117e-03
3.8000000000e+01,-2.8448000000e-01,-3.0480000000e-02,1.5832776328e-04,1.1491982018e-03,1.1600535279e-03
3.9000000000e+01,-2.8448000000e-01,-1.0160000000e-02,5.5601457222e-05,1.1479215837e-03,1.1492673685e-03
4.0000000000e+01,-2.8448000000e-01,1.0160000000e-02,-4.7028901602e-05,1.1478600159e-03,1.1488230210e-03
4.1000000000e+01,-2.8448000000e-01,3.0480000000e-02,-1.4975520481e-04,1.1490134728e-03,1.1587314538e-03
4.2000000000e+01,-2.8448000000e-01,5.0800000000e-02,-2.5276613528e-04,1.1513808091e-03,1.1787995957e-03
4.3000000000e+01,-2.1336000000e-01,-5.0800000000e-02,2.9621826642e-04,1.5371693827e-03,1.5654504056e-03
4.4000000000e+01,-2.1336000000e-01,-3.0480000000e-02,1.7954279287e-04,1.5348519969e-03,1.5453175295e-03
4.5000000000e+01,-2.1336000000e-01,-1.0160000000e-02,6.3152472586e-05,1.5336626468e-03,1.5349623282e-03
4.6000000000e+01,-2.1336000000e-01,1.0160000000e-02,-5.3143081574e-05,1.5336010660e-03,1.5345215596e-03
4.7000000000e+01,-2.1336000000e-01,3.0480000000e-02,-1.6953340131e-04,1.5346672613e-03,1.5440029719e-03
4.8000000000e+01,-2.1336000000e-01,5.0800000000e-02,-2.8620887055e-04,1.5368614876e-03,1.5632846029e-03
4.9000000000e+01,-1.4224000000e-01,-5.0800000000e-02,3.2856747826e-04,1.9687042717e-03,1.9959341415e-03
5.0000000000e+01,-1.4224000000e-01,-3.0480000000e-02,1.9923969019e-04,1.9665605052e-03,1.9766276015e-03
5.1000000000e+01,-1.4224000000e-01,-1.0160000000e-02,7.0196945851e-05,1.9654578049e-03,1.9667109584e-03
5.2000000000e+01,-1.4224000000e-01,1.0160000000e-02,-5.8750712445e-05,1.9653962262e-03,1.9662741346e-03
5.3000000000e+01,-1.4224000000e-01,3.0480000000e-02,-1.8779345663e-04,1.9663757677e-03,1.9753227691e-03
5.4000000000e+01,-1.4224000000e-01,5.0800000000e-02,-3.1712124517e-04,1.9683963768e-03,1.9937778663e-03
5.5000000000e+01,-7.1120000000e-02,-5.0800000000e-02,3.5838618976e-04,2.4427509694e-03,2.4689011644e-03
5.6000000000e+01,-7.1120000000e-02,-3.0480000000e-02,2.1741828579e-04,2.4407806951e-03,2.4504450846e-03
5.7000000000e+01,-7.1120000000e-02,-1.0160000000e-02,7.6735451447e-05,2.4397647739e-03,2.4409712169e-03
5.8000000000e+01,-7.1120000000e-02,1.0160000000e-02,-6.3852376906e-05,2.4397031949e-03,2.4405386302e-03
5.9000000000e+01,-7.1120000000e-02,3.0480000000e-02,-2.0453521134e-04,2.4405959586e-03,2.4491515440e-03
6.0000000000e+01,-7.1120000000e-02,5.0800000000e-02,-3.4550311540e-04,2.4424430750e-03,2.4667591243e-03
6.1000000000e+01,0.0000000000e+00,-5.0800000000e-02,3.8567445174e-04,2.9557667445e-03,2.9808223413e-03
6.2000000000e+01,0.0000000000e+00,-3.0480000000e-02,2.3407861158e-04,2.9539699936e-03,2.9632299133e-03
6.3000000000e+01,0.0000000000e+00,-1.0160000000e-02,8.2767834008e-05,2.9530408276e-03,2.9542005084e-03
6.4000000000e+01,0.0000000000e+00,1.0160000000e-02,-6.8447918593e-05,2.9529792488e-03,2.9537724288e-03
6.5000000000e+01,0.0000000000e+00,3.0480000000e-02,-2.1975869616e-04,2.9537852569e-03,2.9619488902e-03
6.6000000000e+01,0.0000000000e+00,5.0800000000e-02,-3.7135453627e-04,2.9554588500e-03,2.9786979044e-03
6.7000000000e+01,7.1120000000e-02,-5.0800000000e-02,4.1043225024e-04,3.5042089776e-03,3.5281631468e-03
6.8000000000e+01,7.1120000000e-02,-3.0480000000e-02,2.4922065858e-04,3.5025857426e-03,3.5114409893e-03
6.9000000000e+01,7.1120000000e-02,-1.0160000000e-02,8.8294131574e-05,3.5017433358e-03,3.5028562979e-03
7.0000000000e+01,7.1120000000e-02,1.0160000000e-02,-7.2537375168e-05,3.5016817569e-03,3.5024329826e-03
7.1000000000e+01,7.1120000000e-02,3.0480000000e-02,-2.3346390217e-04,3.5024010059e-03,3.5101735285e-03
